核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1098772007|2013/12/16|2014/1/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526586774|2015/12/10|2015/12/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527870554|2016/2/4|2016/2/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1518878634|2015/1/29|2015/1/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1520200672|2015/3/31|2015/3/31|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520904553|2015/4/27|2015/4/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1278707389|2011/7/2|2011/7/2|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1522141142|2015/6/11|2015/6/11|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1524623988|2015/9/17|2015/9/17|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1153535639|2010/1/22|2014/3/7|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1524113025|2015/8/27|2015/8/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1519393171|2015/3/2|2015/3/2|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1246228666|2010/8/10|2014/6/17|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1511294630|2014/7/9|2015/10/14|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1524266690|2016/2/18|2016/2/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1504085952|2014/6/27|2014/6/27|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1507489066|2014/3/17|2014/3/17|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1167316898|2007/8/6|2010/1/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1500088217|2013/3/1|2013/3/1|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526441611|2015/12/3|2015/12/3|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1265954533|2011/5/12|2012/3/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1198614095|2012/3/21|2013/8/21|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1514383383|2014/10/23|2014/10/23|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519929403|2015/3/23|2015/3/23|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1162973982|2008/3/30|2008/3/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527150869|2016/1/3|2016/1/3|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527820566|2016/2/2|2016/2/2|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1524542627|2015/9/15|2015/9/15|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1524008922|2015/8/24|2015/8/24|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1288028215|2012/1/10|2014/12/8|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1511723997|2014/7/26|2014/7/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1510169704|2014/6/9|2014/7/12|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1526894339|2015/12/22|2015/12/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1509855095|2014/5/29|2014/5/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1507705666|2014/3/23|2014/3/23|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1524933008|2015/11/6|2015/11/6|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1302417296|2012/3/13|2012/3/13|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1182639389|2014/2/19|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1508012425|2014/3/31|2014/3/31|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1510428469|2014/6/16|2014/6/16|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1162006815|2007/6/12|2015/11/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1147428879|2006/12/28|2014/1/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1208524132|2008/11/4|2008/11/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520451348|2015/4/10|2015/4/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1094713047|2015/12/26|2015/12/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1513028835|2014/9/10|2014/9/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1153864560|2007/3/16|2014/11/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1525366205|2015/10/21|2015/10/21|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526868300|2015/12/21|2015/12/21|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506496330|2014/1/28|2014/1/28|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1508646099|2014/4/19|2014/4/19|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1516836920|2015/4/4|2016/1/9|101022|六个月定期存款|存款协议级汇总表（存款期限六个月定期）余额>0
1288166363|2012/4/25|2012/4/25|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1509258875|2014/5/10|2014/5/10|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1182652345|2008/1/6|2013/8/8|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1523984059|2015/8/22|2015/8/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527669229|2016/1/26|2016/1/26|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1514107102|2014/10/14|2014/10/14|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1505740278|2013/12/22|2013/12/22|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1518481139|2015/3/19|2015/3/19|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1222105977|2014/1/24|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1516660066|2014/12/29|2014/12/29|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526951276|2015/12/24|2015/12/24|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1142872493|2012/12/6|2012/12/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1520322045|2015/4/5|2015/4/5|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1193151909|2012/3/30|2016/3/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1093014329|2013/12/31|2016/1/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1176229417|2014/12/24|2014/12/24|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1509252837|2014/5/10|2014/6/9|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1519697775|2015/3/15|2015/3/15|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1504180436|2013/10/28|2013/10/28|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1504294173|2013/11/23|2015/11/9|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1099963407|2005/12/12|2009/12/20|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1506698428|2014/2/17|2014/2/17|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1507726924|2014/3/24|2015/9/5|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1295602903|2015/4/21|2015/4/21|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1520494857|2015/4/13|2015/4/13|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1524821330|2015/9/24|2015/9/24|20150|钱生钱C|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1261800848|2011/1/9|2016/2/18|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1215379161|0001/1/1|2015/6/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1206364396|2016/2/18|2016/2/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1515225085|2015/10/11|2015/10/11|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1505979579|2014/1/1|2014/1/1|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1115654657|2009/3/19|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1100079964|2004/11/22|2015/6/21|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520385204|2016/3/22|2016/3/22|10131|货币型基金|基金交易流水表（产品属性为货币型  1）且市值>0
1513060199|2014/9/11|2014/9/11|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1244565569|2010/6/3|2016/2/3|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1506098756|2014/1/9|2015/8/14|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520926292|2016/1/27|2016/1/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506535832|2014/2/8|2015/7/22|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1507230265|2014/3/8|2014/7/5|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1231572015|2011/2/16|2013/4/11|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1508931151|2014/4/29|2014/4/29|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1508133993|2014/9/14|2014/9/14|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1519858175|2015/3/20|2015/8/7|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525962283|2015/11/13|2015/11/13|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1501047834|2013/6/6|2013/6/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1509546402|2014/5/20|2014/5/20|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1508238337|2014/4/6|2014/4/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1305679631|2015/9/28|2015/9/28|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1336331512|2014/12/8|2014/12/8|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1512908863|2014/9/4|2014/9/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1505732689|2014/10/19|2014/10/19|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527344316|2016/2/5|2016/3/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1514124036|2014/10/15|2014/10/15|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1525411817|2015/12/3|2015/12/3|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1296594726|2015/4/30|2015/4/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506475573|2014/1/27|2014/1/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526575573|2015/12/9|2015/12/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1520175889|2015/3/31|2015/12/14|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1511205959|2014/7/6|2015/3/30|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1506473311|2014/1/27|2014/1/27|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1509673347|2014/5/23|2014/5/23|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1203959683|2014/10/17|2014/10/17|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1522234209|2015/6/14|2015/6/14|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1516481949|2014/12/24|2014/12/24|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1519372940|2015/3/1|2015/3/1|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527505073|2016/1/28|2016/1/28|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527240486|2016/1/7|2016/1/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1211802493|2008/12/27|2008/12/27|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519603553|2015/3/11|2015/3/11|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1510189546|2014/6/10|2014/6/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1313780156|2012/5/31|2015/12/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1523336561|2015/7/26|2015/7/26|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1526728200|2015/12/29|2015/12/29|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1099087833|2014/8/4|2015/7/28|70100|个人结售汇|从最早到统计日期中发生过交易的客户
1263337630|2011/1/26|2012/4/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1505921127|2013/12/29|2013/12/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1517863881|2016/3/22|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1174640782|2015/12/20|2015/12/20|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1518582313|2015/1/20|2015/1/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1101423384|0001/1/1|2016/1/4|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1512198314|2014/8/13|2014/8/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1521805425|2015/5/31|2016/2/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1237582814|2010/3/12|2014/3/18|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1514478621|2014/10/27|2014/10/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1515289851|2014/11/24|2014/11/24|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1521216612|2015/5/11|2015/5/11|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1142274950|2010/6/22|2011/1/19|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1514385061|2015/1/17|2015/1/17|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1522937344|2015/7/7|2015/7/7|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1281883943|2014/1/24|2015/2/6|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1524892109|2015/9/27|2015/9/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526921291|2015/12/23|2015/12/23|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1226095694|2009/9/29|2009/9/29|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527483393|2016/2/19|2016/2/19|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506569328|2014/2/10|2014/2/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1097260784|2015/12/24|2015/12/24|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1136248728|2006/11/20|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1126323659|2006/5/23|2011/5/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1519577694|2015/3/10|2015/3/10|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1511253124|2016/2/22|2016/2/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506469452|2014/1/27|2016/2/18|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1288313528|2014/2/10|2014/2/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1517618105|2015/1/13|2015/1/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1112789127|2013/10/16|2013/10/16|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1255153155|2010/10/21|2010/10/21|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1502545818|2014/3/4|2014/3/4|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1128876815|2013/12/24|2014/4/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1145297212|2005/7/28|2013/7/5|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1513020420|2014/9/10|2014/9/10|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1509582394|2014/5/21|2014/5/21|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1511752059|2014/7/28|2014/7/28|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1505492211|2013/12/13|2013/12/13|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1523402071|2015/7/29|2015/7/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1295336236|2012/6/25|2013/6/21|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1526873945|2015/12/21|2015/12/21|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1309827086|2012/5/16|2015/9/9|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526065480|2015/11/24|2015/11/24|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527994504|2016/2/18|2016/2/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1506491942|2014/1/28|2014/1/28|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1511947177|2014/8/4|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1505274859|2013/12/5|2013/12/5|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1509937439|2016/3/22|2016/3/22|10131|货币型基金|基金交易流水表（产品属性为货币型  1）且市值>0
1525364407|0001/1/1|2016/3/3|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1515033460|2014/11/12|2015/12/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526184806|2015/11/23|2015/11/23|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1507978384|2014/3/29|2014/3/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1504452816|2013/11/7|2013/11/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1301201537|0001/1/1|2016/1/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1522394380|2015/6/18|2015/6/18|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526378188|2015/12/1|2015/12/1|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1505995559|2014/1/2|2014/1/2|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506551827|2014/2/9|2014/2/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506040487|2014/1/6|2014/1/6|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1509748358|2014/5/26|2014/5/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1515573664|2014/11/27|2014/11/27|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1204382706|2009/6/13|2013/4/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1513914552|2014/10/10|2014/10/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1516596494|2014/12/27|2014/12/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1525406932|2015/10/23|2015/10/23|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1212622846|2013/6/5|2013/6/5|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1254481470|2016/1/26|2016/1/26|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1510967698|2014/9/25|2014/9/25|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1506415543|2014/1/24|2014/1/24|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1132303212|2013/1/25|2013/1/25|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1524145837|2015/8/28|2015/8/28|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527984836|2016/2/17|2016/2/17|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1519576086|2015/3/10|2015/3/10|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1523942384|2015/8/20|2015/8/20|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519746477|2015/3/17|2015/3/17|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1179788300|2011/9/8|2015/3/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1274623149|2011/5/25|2011/5/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1528407693|2016/3/8|2016/3/8|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1521039064|2015/5/11|2015/5/11|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1511785278|2014/7/29|2014/7/29|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526112388|2015/11/19|2015/11/19|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1100530867|2004/11/30|2013/1/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1525983452|2015/11/14|2015/11/14|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519061082|2015/2/6|2015/2/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1277069234|2013/11/8|2013/11/8|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1524032082|2015/8/25|2015/8/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1505295572|2014/1/10|2014/1/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1181428179|2014/7/15|2014/7/15|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1526432058|2016/2/1|2016/2/1|10170|保险|保险（银保通）：如客户名下所有保费额>0，则该客户持有保险，但保险的数据质量不好，会有该客户有余额（首期保费+累计代扣金额-累计代付金额）但其签约日期没有统计到。
1509751283|2014/5/26|2014/5/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1202594160|2015/1/5|2015/1/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506220358|2014/1/15|2016/3/22|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1526886526|2015/12/22|2015/12/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526738933|2015/12/16|2015/12/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1160793775|2012/11/5|2012/11/5|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520480630|2015/4/12|2015/4/29|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1506254462|2014/1/16|2014/8/8|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1502223591|2013/7/28|2013/7/28|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1263189896|2014/4/30|2014/4/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525032876|2015/10/8|2015/10/8|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1507435818|2014/3/14|2014/3/14|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1287564180|2015/11/5|2015/11/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1516836920|2015/10/7|2015/10/7|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1527422479|2016/1/15|2016/1/15|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1506745029|2014/2/19|2014/2/19|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1526928121|2015/12/23|2016/3/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1512295257|2015/9/29|2015/9/29|101022|六个月定期存款|存款协议级汇总表（存款期限六个月定期）余额>0
1526162686|2015/11/21|2015/11/21|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1525479701|2015/10/26|2015/10/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1521430092|2015/5/19|2015/5/19|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1512533905|2014/9/2|2014/9/2|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1185100034|2014/11/22|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1527373361|2016/1/13|2016/1/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1524587641|2015/9/16|2015/9/16|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1505255116|2014/1/21|2015/8/1|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1510111952|2014/6/7|2015/3/20|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1266159596|2011/12/19|2012/6/26|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1507863609|2014/3/27|2014/3/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
